Order ID,Order Date,Order Quantity,Sales,Profit,Unit Price,Shipping Cost,Zip Code,Region,Customer Segment,Product Category,Product Sub-Category,Product Base Margin,Ship Date
4324,5/29/2011,28,1165.33,154.85,40.97,8.99,21794,South,Small Business,Office Supplies,Pens & Art Supplies,0.59,5/31/2011
4354,8/12/2009,6,49.04,7.74,7.38,5.21,77474,Central,Corporate,Furniture,Office Furnishings,0.56,8/13/2009
4359,1/13/2010,21,215.76,-97.75,10.9,7.46,32003,South,Home Office,Office Supplies,Storage & Organization,0.59,1/15/2010
4387,9/4/2011,4,640.21,-271.69,150.98,39.25,10501,East,Corporate,Furniture,Tables,0.75,9/5/2011
4389,3/17/2009,42,2455.276,693.063,65.99,5.63,88595,Central,Corporate,Technology,Telephones and Communication,0.56,3/17/2009
4389,3/17/2009,49,7987.43,1304.9,160.98,30,88595,Central,Corporate,Furniture,Chairs & Chairmats,0.62,3/18/2009
4389,3/17/2009,35,179.45,-116.3455,5.34,5.63,88595,Central,Corporate,Office Supplies,Binders and Binder Accessories,0.39,3/19/2009
4391,12/31/2011,20,2592.432,428.472,155.99,3.9,99403,West,Home Office,Technology,Telephones and Communication,0.55,1/2/2012
4416,5/12/2012,46,7441.29,2665.396,165.98,19.99,49971,Central,Corporate,Office Supplies,Binders and Binder Accessories,0.4,5/16/2012
4422,4/3/2011,17,390.11,-19.92,21.38,8.99,83643,West,Consumer,Office Supplies,Pens & Art Supplies,0.59,4/3/2011
4422,4/3/2011,12,313.43,104.03,25.38,8.99,83643,West,Consumer,Furniture,Office Furnishings,0.5,4/3/2011
4451,8/13/2009,47,992.95,-65.21,21.38,8.99,84631,West,Corporate,Office Supplies,Pens & Art Supplies,0.59,8/13/2009
4454,12/15/2008,17,55.45,21.42,3.08,0.5,49971,Central,Corporate,Office Supplies,Labels,0.37,12/20/2008
4455,8/23/2010,39,279.29,14.15,7.59,4,76246,Central,Small Business,Furniture,Office Furnishings,0.42,8/25/2010
4487,1/5/2010,50,325.24,-79.419,6.54,5.27,5544,East,Small Business,Office Supplies,Binders and Binder Accessories,0.36,1/6/2010
4512,9/6/2011,43,6077.11,-124.1,146.34,43.75,84791,West,Home Office,Furniture,Tables,0.64,9/11/2011
4514,3/12/2009,28,2841.4395,374.625,125.99,7.69,14925,East,Consumer,Technology,Telephones and Communication,0.59,3/13/2009
4515,1/28/2012,7,887.94,49.45,120.97,7.11,83877,West,Consumer,Technology,Office Machines,0.36,1/29/2012
4516,2/8/2009,42,294.78,-113.45,6.68,6.93,45999,Central,Small Business,Office Supplies,Paper,0.37,2/9/2009
4545,11/29/2009,4,33.1,-24.15,6.48,8.74,6439,East,Small Business,Office Supplies,Paper,0.36,11/30/2009
4545,11/29/2009,33,126.38,26.64,4,1.3,6439,East,Small Business,Office Supplies,Paper,0.37,12/1/2009
4550,11/10/2009,32,3730.54,1369.09,119.99,16.8,24157,South,Home Office,Technology,Office Machines,0.35,11/12/2009
4578,7/26/2012,45,282.71,-141.44,6.48,6.74,60406,Central,Corporate,Office Supplies,Paper,0.37,7/31/2012
4578,7/26/2012,48,724.13,-250.53,14.81,13.32,60406,Central,Corporate,Office Supplies,Appliances,0.43,8/2/2012
4578,7/26/2012,15,294.66,86.33,20.24,6.67,60406,Central,Corporate,Furniture,Office Furnishings,0.49,8/2/2012
4579,10/13/2011,40,1765.05,749.2155,43.41,2.99,7001,East,Small Business,Office Supplies,Binders and Binder Accessories,0.39,10/14/2011
4580,9/27/2010,28,7384.54,-1609.46,280.98,81.98,1001,East,Consumer,Furniture,Tables,0.78,9/28/2010
4581,7/17/2012,25,2325.42,739.91,90.48,19.99,28909,South,Home Office,Office Supplies,Envelopes,0.4,7/19/2012
4583,8/7/2009,44,3021.64,-720.2,70.98,30,87011,West,Corporate,Furniture,Chairs & Chairmats,0.73,8/9/2009
4610,4/30/2010,8,66.88,-17.01,8.33,1.99,98001,West,Small Business,Technology,Computer Peripherals,0.52,5/2/2010
4610,4/30/2010,29,447.34,203.01,15.67,1.39,98001,West,Small Business,Office Supplies,Envelopes,0.38,5/4/2010
4611,11/22/2009,32,16172.44,7176.12,500.98,28.14,43270,Central,Consumer,Technology,Office Machines,0.38,11/22/2009
4612,8/2/2010,9,89.55,-375.64,4.48,49,2054,East,Corporate,Office Supplies,Appliances,0.6,8/4/2010
4642,1/9/2011,21,309.62,-80.2,14.03,9.37,85301,West,Corporate,Office Supplies,Storage & Organization,0.56,1/9/2011
4642,1/9/2011,9,65.61,-39.74,7.28,3.52,85301,West,Corporate,Technology,Computer Peripherals,0.68,1/10/2011
4645,8/2/2009,30,920,-45.07,30.73,4,29001,South,Small Business,Technology,Computer Peripherals,0.75,8/2/2009
4645,8/2/2009,11,3563.88,285.95,299.99,11.64,29001,South,Small Business,Technology,Copiers and Fax,0.5,8/4/2009
4645,8/2/2009,7,104.2,-8.53,14.56,3.5,29001,South,Small Business,Office Supplies,Appliances,0.58,8/4/2009
4647,3/26/2009,34,482.93,-67.59,13.9,7.59,32119,South,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",0.56,3/27/2009
4647,3/26/2009,7,1203.73,293.14,162.93,19.99,32119,South,Corporate,Office Supplies,Envelopes,0.39,3/27/2009
4647,3/26/2009,33,1590.163,-57.541,55.99,5,32119,South,Corporate,Technology,Telephones and Communication,0.8,3/27/2009
4647,3/26/2009,6,75.19,-6.61,11.58,5.72,32119,South,Corporate,Office Supplies,Envelopes,0.35,3/28/2009
4672,9/19/2011,20,152.44,-16.64,7.7,3.68,90835,West,Corporate,Furniture,Office Furnishings,0.52,9/20/2011
4674,3/1/2009,23,3041.33,-260.41,130.98,30,77474,Central,Corporate,Furniture,Chairs & Chairmats,0.78,3/2/2009
4675,10/7/2010,4,17.89,-1.15,3.98,0.7,88044,West,Consumer,Office Supplies,Pens & Art Supplies,0.52,10/9/2010
4676,7/14/2011,11,1210.0515,-104.247,125.99,7.69,19891,East,Home Office,Technology,Telephones and Communication,0.58,7/15/2011
4676,7/14/2011,30,4253.009,1115.694,155.99,8.99,19891,East,Home Office,Technology,Telephones and Communication,0.58,7/15/2011
4676,7/14/2011,50,187.83,85.96,3.75,0.5,19891,East,Home Office,Office Supplies,Labels,0.37,7/16/2011
4676,7/14/2011,3,49.59,-8.38,12.28,6.47,19891,East,Home Office,Office Supplies,Paper,0.38,7/16/2011
4705,2/2/2012,16,123.85,-71.44,7.98,6.5,2054,East,Corporate,Office Supplies,Storage & Organization,0.59,2/4/2012
4706,11/10/2012,30,2116.7,488.818,67.28,19.99,99403,West,Small Business,Office Supplies,Binders and Binder Accessories,0.4,11/12/2012
4708,8/13/2009,29,180.38,-119.32,6.48,7.49,83465,West,Corporate,Office Supplies,Paper,0.37,8/15/2009
4737,1/21/2010,49,314.21,49.77,5.88,3.04,32003,South,Corporate,Office Supplies,Paper,0.36,1/22/2010
4738,2/19/2012,2,10.39,-7.97,4.71,0.7,39901,South,Home Office,Office Supplies,Rubber Bands,0.8,2/20/2012
4739,1/3/2010,16,48.57,4.21,2.94,0.7,83465,West,Corporate,Office Supplies,Pens & Art Supplies,0.58,1/7/2010
4741,5/19/2012,40,342.97,-131.63,8.75,8.54,35480,South,Consumer,Furniture,Office Furnishings,0.43,5/20/2012
4743,2/10/2010,29,352.55,128.9875,12.97,1.49,24157,South,Home Office,Office Supplies,Binders and Binder Accessories,0.35,2/14/2010
4743,2/10/2010,32,719.64,-245.62,20.89,11.52,24157,South,Home Office,Office Supplies,Storage & Organization,0.83,2/17/2010
4769,2/24/2011,41,117.4,48.63,2.88,0.5,45999,Central,Home Office,Office Supplies,Labels,0.36,2/25/2011
4771,10/26/2012,4,135.928,-126.47,31.76,45.51,30002,South,Consumer,Furniture,Tables,0.65,10/28/2012
4772,7/27/2009,28,1560.617,214.29,65.99,8.99,87001,West,Corporate,Technology,Telephones and Communication,0.55,7/28/2009
4773,11/4/2011,26,311.38,34.12,11.58,5.72,27010,South,Home Office,Office Supplies,Envelopes,0.35,11/5/2011
4773,11/4/2011,48,6746.312,311.02,179.29,29.21,27010,South,Home Office,Furniture,Tables,0.76,11/6/2011
4774,3/2/2010,4,126.87,-125.99,32.98,5.5,78702,Central,Corporate,Technology,Computer Peripherals,0.75,3/3/2010
4800,11/18/2011,7,79.81,-4.28,11.55,2.36,28633,South,Corporate,Office Supplies,Pens & Art Supplies,0.55,11/23/2011
4800,11/18/2011,17,89.25,40.88,4.91,0.5,28633,South,Corporate,Office Supplies,Labels,0.36,11/25/2011
4800,11/18/2011,4,41.94,-26.174,8.04,8.94,28633,South,Corporate,Office Supplies,Binders and Binder Accessories,0.4,11/25/2011
4804,12/10/2011,13,463.83,103.26,33.98,1.99,81655,West,Corporate,Technology,Computer Peripherals,0.45,12/11/2011
4805,3/7/2012,7,55.38,-25.95,6.48,7.37,501,East,Small Business,Office Supplies,Paper,0.37,3/10/2012
4835,9/6/2009,3,9.4,-7.6,2.52,1.92,99403,West,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",0.82,9/6/2009
4839,3/22/2009,24,159.43,-120.59,6.48,8.73,21230,South,Consumer,Office Supplies,Paper,0.37,3/22/2009
4864,9/23/2012,16,4901.99,1724.6755,315.98,19.99,84663,West,Corporate,Office Supplies,Binders and Binder Accessories,0.38,9/27/2012
4870,6/18/2009,44,17248.09,2048.63,400.98,42.52,91188,West,Corporate,Furniture,Tables,0.71,6/19/2009
4871,4/24/2011,8,775.74,-215.39,89.99,42,23018,South,Consumer,Furniture,Chairs & Chairmats,0.66,4/26/2011
4871,4/24/2011,26,238.34,-19.31,9.31,3.98,23018,South,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",0.56,4/27/2011
4896,7/4/2012,25,831.52,259.47,35.41,1.99,95503,West,Small Business,Technology,Computer Peripherals,0.43,7/4/2012
4896,7/4/2012,10,1089.87,-124.509,125.99,5.99,95503,West,Small Business,Technology,Telephones and Communication,0.56,7/6/2012
4896,7/4/2012,21,121.3,-64.8715,5.8,5.59,95503,West,Small Business,Office Supplies,Binders and Binder Accessories,0.4,7/6/2012
4931,9/29/2009,22,168.31,46.49,8.17,1.69,39901,South,Corporate,Office Supplies,Paper,0.38,9/29/2009
4931,9/29/2009,45,4282.725,1371.744,110.99,2.5,39901,South,Corporate,Technology,Telephones and Communication,0.57,10/1/2009
4932,6/22/2010,11,109.37,25.96,10.31,1.79,10501,East,Corporate,Office Supplies,Paper,0.38,6/24/2010
4935,4/6/2010,30,106.64,-31.95,3.68,1.32,88439,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",0.83,4/9/2010
4960,1/8/2011,4,40.87,-16.38,6.48,8.74,98310,West,Corporate,Office Supplies,Paper,0.36,1/10/2011
4960,1/8/2011,30,8363.65,763.33,300.98,64.73,98310,West,Corporate,Furniture,Chairs & Chairmats,0.56,1/12/2011
4965,9/2/2010,14,1068.79,56.05,76.72,19.95,96061,West,Corporate,Office Supplies,Appliances,0.54,9/2/2010
4965,9/2/2010,46,287.13,-186.31,5.78,7.96,96061,West,Corporate,Office Supplies,Paper,0.36,9/7/2010
4996,7/27/2012,30,4305.79,1020.32,142.86,19.99,85071,West,Corporate,Office Supplies,Storage & Organization,0.56,7/28/2012
5028,2/28/2012,10,79.68,18.24,7.7,3.68,62999,Central,Corporate,Furniture,Office Furnishings,0.52,3/1/2012
5059,9/22/2010,5,41.18,-19.3085,5.44,7.46,28633,South,Small Business,Office Supplies,Binders and Binder Accessories,0.36,9/24/2010
5061,6/26/2010,4,12.8,-2.21,2.88,0.7,1059,East,Corporate,Office Supplies,Pens & Art Supplies,0.56,6/28/2010
5092,9/11/2011,3,709.04,-337.92,220.98,64.66,14210,East,Consumer,Furniture,Bookcases,0.62,9/11/2011
5092,9/11/2011,25,978.77,220.91,38.76,13.26,14210,East,Consumer,Office Supplies,Paper,0.36,9/16/2011
5094,2/8/2010,2,79.58,-38.28,37.44,4.27,81124,West,Small Business,Office Supplies,Pens & Art Supplies,0.46,2/10/2010
5095,3/4/2012,7,786.675,-315.029,125.99,8.8,8989,East,Corporate,Technology,Telephones and Communication,0.59,3/5/2012
5121,3/23/2012,45,1991.703,559.107,55.99,1.25,84663,West,Corporate,Technology,Telephones and Communication,0.55,3/24/2012
5153,7/8/2011,37,4896.93,1467.82,128.24,12.65,49822,Central,Home Office,Furniture,Chairs & Chairmats,0.57,7/10/2011
5155,4/24/2009,14,569.21,-38.51,39.98,4,83877,West,Corporate,Technology,Computer Peripherals,0.7,4/25/2009
5188,1/12/2011,24,192.8,31,8.01,2.87,99403,West,Small Business,Office Supplies,Paper,0.4,1/15/2011
5189,10/8/2010,8,24.72,-21.47,2.74,3.5,21022,South,Corporate,Office Supplies,Pens & Art Supplies,0.58,10/10/2010
5189,10/8/2010,14,2066.63,65.58,140.85,19.99,21022,South,Corporate,Office Supplies,Storage & Organization,0.73,10/10/2010
5189,10/8/2010,12,900.06,-221.12,73.98,14.52,21022,South,Corporate,Technology,Computer Peripherals,0.65,10/15/2010
5217,8/25/2011,8,339.35,27.88,40.98,5.33,45999,Central,Home Office,Office Supplies,Appliances,0.57,8/25/2011
5217,8/25/2011,11,33.67,4.08,3.08,0.99,45999,Central,Home Office,Office Supplies,Labels,0.37,8/27/2011
5221,4/21/2011,48,1347.63,562.89,28.48,1.99,32122,South,Corporate,Technology,Computer Peripherals,0.4,4/23/2011
5222,4/8/2009,40,14451.75,4503.63,349.45,60,10040,East,Consumer,Furniture,Tables,0.49,4/9/2009
5251,2/22/2011,38,3821.039,1057.887,115.99,5.99,19936,East,Corporate,Technology,Telephones and Communication,0.57,2/24/2011
5254,6/7/2012,31,1735.3515,258.624,65.99,8.99,39901,South,Corporate,Technology,Telephones and Communication,0.56,6/9/2012
5281,9/14/2011,36,4733.7,624.36,120.98,30,81655,West,Consumer,Furniture,Chairs & Chairmats,0.64,9/15/2011
5281,9/14/2011,14,2718.07,1107.53,209.84,21.21,81655,West,Consumer,Furniture,Office Furnishings,0.59,9/15/2011
5283,4/16/2009,23,2508.673,417.465,125.99,7.69,24157,South,Home Office,Technology,Telephones and Communication,0.58,4/18/2009
5284,5/21/2011,7,59.38,-3.0475,8.69,2.99,19891,East,Home Office,Office Supplies,Binders and Binder Accessories,0.39,5/23/2011
5316,12/13/2008,42,1285.37,514.07,31.78,1.99,19980,East,Corporate,Technology,Computer Peripherals,0.42,12/15/2008
5317,7/22/2009,25,4279.24,890.181,205.99,5.26,62999,Central,Small Business,Technology,Telephones and Communication,0.56,7/29/2009
5317,7/22/2009,38,212.57,9.486,5.34,2.99,62999,Central,Small Business,Office Supplies,Binders and Binder Accessories,0.38,7/29/2009
5317,7/22/2009,10,1469.48,-263.65,140.98,53.48,62999,Central,Small Business,Furniture,Bookcases,0.65,7/29/2009
5318,2/14/2010,29,5010.7415,1196.37,200.99,4.2,48001,Central,Consumer,Technology,Telephones and Communication,0.59,2/15/2010
5318,2/14/2010,8,1042.25,195.16,131.12,0.99,48001,Central,Consumer,Office Supplies,Appliances,0.55,2/16/2010
5346,11/7/2010,34,2932.99,-1448.83,90.98,56.2,2054,East,Home Office,Furniture,Office Furnishings,0.74,11/8/2010
5346,11/7/2010,45,9194.8,-1956.19,218.75,69.64,2054,East,Home Office,Furniture,Tables,0.77,11/9/2010
5346,11/7/2010,17,2285.12,-455.8,140.98,36.09,2054,East,Home Office,Furniture,Bookcases,0.77,11/9/2010
5347,1/4/2011,1,187.204,-796.763,205.99,5.26,24658,South,Corporate,Technology,Telephones and Communication,0.56,1/5/2011
5347,1/4/2011,7,525.555,-60.665,85.99,1.25,24658,South,Corporate,Technology,Telephones and Communication,0.39,1/6/2011
5347,1/4/2011,39,276.029,-108.185,7.99,5.03,24658,South,Corporate,Technology,Telephones and Communication,0.6,1/7/2011
5350,8/22/2010,39,434.73,-12.2,11.33,6.12,14709,East,Consumer,Office Supplies,Appliances,0.42,8/24/2010
5350,8/22/2010,50,7017.42,595.2,140.85,19.99,14709,East,Consumer,Office Supplies,Storage & Organization,0.73,8/29/2010
5378,9/6/2012,6,54.28,-11.98,6.24,5.22,53006,Central,Corporate,Furniture,Office Furnishings,0.6,9/8/2012
5381,12/11/2009,27,63.87,-149.93,2.18,7.09,20101,South,Home Office,Office Supplies,Paper,0.38,12/18/2009
5381,12/11/2009,47,4888.14,1545.09,107.53,5.81,20101,South,Home Office,Furniture,Office Furnishings,0.65,12/18/2009
5382,11/25/2011,30,260.12,36.54,8.98,4.19,83465,West,Consumer,Furniture,Office Furnishings,0.43,12/2/2011
5408,6/2/2012,20,88.82,38.35,4.13,0.5,31811,South,Small Business,Office Supplies,Labels,0.39,6/9/2012
5408,6/2/2012,11,2392.23,1216.74,209.84,21.21,31811,South,Small Business,Furniture,Office Furnishings,0.59,6/11/2012
5409,11/21/2011,11,48.91,-7.04,3.98,2.97,5544,East,Corporate,Office Supplies,Paper,0.35,11/26/2011
5414,2/4/2010,14,284.62,-27.08,20.98,5.42,83465,West,Corporate,Office Supplies,Storage & Organization,0.66,2/5/2010
5441,6/2/2009,16,278.92,6.11,17.15,4.96,53081,Central,Consumer,Office Supplies,Storage & Organization,0.58,6/3/2009
5441,6/2/2009,34,226.83,-92.05,6.48,6.6,53081,Central,Consumer,Office Supplies,Paper,0.37,6/4/2009
5444,1/28/2011,2,885.94,-2024.079,449.99,24.49,19936,East,Small Business,Technology,Copiers and Fax,0.52,1/30/2011
5445,6/7/2010,4,29.42,14.43,3.69,0.5,81221,West,Home Office,Office Supplies,Labels,0.38,6/12/2010
5445,6/7/2010,9,46.48,-1.82,4.63,1.93,81221,West,Home Office,Office Supplies,Pens & Art Supplies,0.52,6/14/2010
5446,5/3/2009,42,433.68,44.1,10.98,4.8,48001,Central,Corporate,Office Supplies,Envelopes,0.36,5/10/2009
5472,2/21/2010,32,216.08,-84.33,6.48,6.65,93456,West,Corporate,Office Supplies,Paper,0.36,2/23/2010
5472,2/21/2010,12,1098.149,-182.974,115.99,5.92,93456,West,Corporate,Technology,Telephones and Communication,0.58,2/23/2010
5472,2/21/2010,27,339.03,-24.44,13.48,4.51,93456,West,Corporate,Office Supplies,Storage & Organization,0.59,2/25/2010
5473,2/5/2012,42,355.69,-149.46,8.74,8.29,85321,West,Small Business,Office Supplies,Envelopes,0.38,2/7/2012
5504,11/18/2009,6,49.55,-20.33,5.78,7.64,35244,South,Small Business,Office Supplies,Paper,0.36,11/20/2009
5504,11/18/2009,15,606.56,20.232,45.99,4.99,35244,South,Small Business,Technology,Telephones and Communication,0.56,11/20/2009
5506,9/20/2010,22,129.62,4.41,5.88,3.04,2054,East,Corporate,Office Supplies,Paper,0.36,9/21/2010
5509,2/18/2009,11,68.46,-22.48,5.58,5.3,85003,West,Home Office,Office Supplies,Envelopes,0.35,2/23/2009
5509,2/18/2009,21,885.23,78.98,40.89,18.98,85003,West,Home Office,Furniture,Office Furnishings,0.57,2/25/2009
5510,11/20/2009,12,116.38,29.68,9.68,2.03,21022,South,Home Office,Office Supplies,Paper,0.37,11/23/2009
5511,10/11/2009,46,129.44,-5.54,2.58,1.3,7001,East,Corporate,Office Supplies,Pens & Art Supplies,0.59,10/12/2009
5511,10/11/2009,32,1829.387,482.445,65.99,3.9,7001,East,Corporate,Technology,Telephones and Communication,0.55,10/12/2009
5538,11/6/2010,13,1940.31,-742.43,146.05,80.2,88044,West,Consumer,Furniture,Tables,0.71,11/7/2010
5538,11/6/2010,43,1281.28,415.854,29.17,6.27,88044,West,Consumer,Office Supplies,Binders and Binder Accessories,0.37,11/8/2010
5538,11/6/2010,4,430.848,-492.767,125.99,5.63,88044,West,Consumer,Technology,Telephones and Communication,0.6,11/9/2010
5543,8/7/2010,15,703.54,138.46,48.58,3.99,28909,South,Corporate,Office Supplies,Appliances,0.56,8/9/2010
5543,8/7/2010,27,67.3,-115.38,2.18,5,28909,South,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",0.81,8/9/2010
5543,8/7/2010,6,65.93,11.06,10.31,1.79,28909,South,Corporate,Office Supplies,Paper,0.38,8/10/2010
5568,4/19/2011,8,120.22,52.69,14.34,5,32119,South,Home Office,Furniture,Office Furnishings,0.49,4/20/2011
5569,3/12/2010,12,118.97,-0.06,9.65,6.22,1001,East,Corporate,Furniture,Office Furnishings,0.55,3/14/2010
5572,5/29/2009,37,288.55,-133.7,7.37,5.53,2054,East,Corporate,Technology,Computer Peripherals,0.69,5/31/2009
5575,6/5/2011,41,254.69,-269.37,5.98,10.39,39859,South,Corporate,Office Supplies,Paper,0.4,6/5/2011
5601,11/18/2011,10,120.53,49.26,12.22,2.85,84663,West,Consumer,Furniture,Office Furnishings,0.55,11/19/2011
5607,11/13/2011,8,61.8715,-50.325,7.99,5.03,7001,East,Home Office,Technology,Telephones and Communication,0.6,11/16/2011
5635,6/28/2012,50,281.58,-161.56,5.77,5.92,31811,South,Corporate,Furniture,Office Furnishings,0.55,6/30/2012
5635,6/28/2012,17,198.78,-28.3475,11.5,7.19,31811,South,Corporate,Office Supplies,Binders and Binder Accessories,0.4,6/30/2012
5636,12/29/2010,23,138.17,-1.09,5.85,2.27,28633,South,Small Business,Office Supplies,Pens & Art Supplies,0.56,12/31/2010
5639,4/14/2009,31,501.38,-71.95,15.31,8.78,93456,West,Small Business,Office Supplies,Storage & Organization,0.57,4/15/2009
5696,3/16/2011,4,2206.17,251.43,525.98,19.99,54990,Central,Consumer,Office Supplies,Binders and Binder Accessories,0.37,3/18/2011
5696,3/16/2011,40,621.12,190.5275,16.51,2.99,54990,Central,Consumer,Office Supplies,Binders and Binder Accessories,0.37,3/18/2011
5696,3/16/2011,31,175.92,-93.41,5.98,3.85,54990,Central,Consumer,Technology,Computer Peripherals,0.68,3/18/2011
5697,8/17/2012,31,371.68,-13.32,11.29,5.03,98310,West,Home Office,Office Supplies,Storage & Organization,0.59,8/19/2012
5698,4/2/2009,15,297.05,-16.89,20.48,6.32,86409,West,Consumer,Office Supplies,Appliances,0.58,4/3/2009
5698,4/2/2009,7,108.26,25.51,15.67,1.39,86409,West,Consumer,Office Supplies,Envelopes,0.38,4/3/2009
5699,6/11/2012,41,573.89,-121.44,14.98,7.69,80746,West,Small Business,Office Supplies,Storage & Organization,0.57,6/16/2012
5699,6/11/2012,2,9.25,-4.21,4.13,0.99,80746,West,Small Business,Office Supplies,Labels,0.39,6/16/2012
5702,7/20/2010,20,2039.39,199.73,99.99,19.99,6439,East,Corporate,Technology,Computer Peripherals,0.52,7/22/2010
5703,3/28/2010,29,357.96,10.44,12.28,6.47,6817,East,Consumer,Office Supplies,Paper,0.38,3/29/2010
5735,10/23/2009,10,2665.64,-107.49,280.98,35.67,60001,Central,Home Office,Furniture,Tables,0.66,10/24/2009
5760,4/6/2009,34,5261.73,650.3,150.98,43.71,84014,West,Home Office,Furniture,Chairs & Chairmats,0.55,4/7/2009
5764,8/15/2010,23,193.79,-117.162,8.04,8.94,83810,West,Small Business,Office Supplies,Binders and Binder Accessories,0.4,8/16/2010
5765,10/27/2009,23,849.46,9.06,35.44,19.99,43567,Central,Corporate,Office Supplies,Paper,0.38,11/3/2009
