Customer_ID,ItemPurchased
Id 218,Item 52
Id 256,Item 19
Id 47,Item 37
Id 465,Item 29
Id 334,Item 58
Id 290,Item 59
Id 431,Item 9
Id 118,Item 52
Id 1,Item 62
Id 152,Item 3
Id 314,Item 72
Id 791,Item 28
Id 852,Item 59
Id 742,Item 10
Id 105,Item 52
Id 482,Item 19
Id 531,Item 71
Id 155,Item 28
Id 47,Item 58
Id 743,Item 24
Id 371,Item 2
Id 846,Item 20
Id 448,Item 78
Id 117,Item 49
Id 787,Item 20
Id 530,Item 17
Id 428,Item 43
Id 16,Item 26
Id 513,Item 55
Id 155,Item 62
Id 168,Item 73
Id 44,Item 42
Id 676,Item 38
Id 803,Item 41
Id 29,Item 46
Id 857,Item 80
Id 202,Item 26
Id 101,Item 17
Id 514,Item 73
Id 690,Item 39
Id 166,Item 40
Id 336,Item 60
Id 435,Item 53
Id 633,Item 70
Id 137,Item 8
Id 792,Item 29
Id 871,Item 79
Id 131,Item 43
Id 298,Item 40
Id 806,Item 26
Id 619,Item 78
Id 810,Item 30
Id 724,Item 70
Id 71,Item 27
Id 953,Item 6
Id 633,Item 77
Id 546,Item 42
Id 905,Item 7
Id 555,Item 62
Id 22,Item 64
Id 859,Item 15
Id 289,Item 53
Id 110,Item 57
Id 701,Item 77
Id 308,Item 80
Id 735,Item 70
Id 991,Item 4
Id 249,Item 11
Id 592,Item 78
Id 289,Item 3
Id 826,Item 5
Id 142,Item 27
Id 306,Item 57
Id 801,Item 63
Id 968,Item 77
Id 193,Item 80
Id 214,Item 49
Id 329,Item 13
Id 957,Item 10
Id 859,Item 42
Id 716,Item 3
Id 184,Item 1
Id 42,Item 38
Id 718,Item 11
Id 37,Item 10
Id 608,Item 56
Id 879,Item 26
Id 268,Item 26
Id 866,Item 63
Id 65,Item 40
Id 695,Item 18
Id 958,Item 18
Id 339,Item 26
Id 964,Item 58
Id 193,Item 47
Id 757,Item 31
Id 591,Item 60
Id 307,Item 64
Id 384,Item 70
Id 224,Item 1
Id 782,Item 2
Id 14,Item 71
Id 991,Item 63
Id 688,Item 43
Id 319,Item 30
Id 909,Item 59
Id 918,Item 78
Id 202,Item 3
Id 948,Item 46
Id 575,Item 25
Id 761,Item 24
Id 935,Item 26
Id 34,Item 30
Id 485,Item 24
Id 559,Item 46
Id 310,Item 58
Id 193,Item 62
Id 380,Item 80
Id 21,Item 7
Id 785,Item 52
Id 345,Item 5
Id 487,Item 15
Id 921,Item 17
Id 52,Item 22
Id 401,Item 40
Id 373,Item 29
Id 460,Item 64
Id 723,Item 66
Id 595,Item 48
Id 966,Item 44
Id 991,Item 3
Id 770,Item 30
Id 946,Item 38
Id 203,Item 24
Id 647,Item 49
Id 796,Item 3
Id 706,Item 46
Id 865,Item 9
Id 629,Item 76
Id 796,Item 80
Id 930,Item 54
Id 20,Item 46
Id 913,Item 25
Id 809,Item 18
Id 240,Item 20
Id 261,Item 63
Id 815,Item 73
Id 927,Item 24
Id 397,Item 8
Id 507,Item 12
Id 223,Item 58
Id 49,Item 38
Id 794,Item 40
Id 597,Item 73
Id 164,Item 71
Id 186,Item 78
Id 789,Item 20
Id 443,Item 34
Id 549,Item 71
Id 191,Item 76
Id 301,Item 30
Id 104,Item 12
Id 621,Item 64
Id 672,Item 58
Id 639,Item 59
Id 319,Item 29
Id 640,Item 24
Id 944,Item 39
Id 279,Item 53
Id 657,Item 78
Id 668,Item 32
Id 900,Item 48
Id 262,Item 60
Id 976,Item 27
Id 74,Item 11
Id 74,Item 10
Id 38,Item 52
Id 404,Item 38
Id 206,Item 47
Id 148,Item 6
Id 494,Item 57
Id 295,Item 75
Id 869,Item 56
Id 252,Item 78
Id 551,Item 55
Id 954,Item 70
Id 773,Item 50
Id 345,Item 74
Id 68,Item 25
Id 634,Item 9
Id 116,Item 35
Id 544,Item 46
Id 897,Item 46
Id 66,Item 15
Id 716,Item 7
Id 429,Item 55
Id 529,Item 28
Id 856,Item 70
Id 846,Item 19
Id 797,Item 30
Id 100,Item 20
Id 395,Item 7
Id 335,Item 45
Id 835,Item 36
Id 222,Item 59
Id 356,Item 47
Id 264,Item 78
Id 186,Item 27
Id 346,Item 2
Id 189,Item 12
Id 957,Item 75
Id 62,Item 13
Id 22,Item 67
Id 81,Item 2
Id 527,Item 19
Id 558,Item 35
Id 874,Item 18
Id 673,Item 38
Id 294,Item 71
Id 201,Item 59
Id 641,Item 46
Id 150,Item 12
Id 900,Item 47
Id 776,Item 42
Id 472,Item 79
Id 988,Item 26
Id 958,Item 69
Id 482,Item 59
Id 184,Item 31
Id 570,Item 53
Id 524,Item 35
Id 801,Item 52
Id 396,Item 30
Id 568,Item 67
Id 79,Item 68
Id 202,Item 15
Id 130,Item 78
Id 181,Item 40
Id 786,Item 66
Id 385,Item 20
Id 855,Item 61
Id 983,Item 2
Id 90,Item 30
Id 922,Item 77
Id 231,Item 46
Id 563,Item 12
Id 753,Item 28
Id 225,Item 12
Id 288,Item 19
Id 113,Item 41
Id 318,Item 28
Id 153,Item 32
Id 827,Item 7
Id 881,Item 26
Id 224,Item 40
Id 359,Item 30
Id 420,Item 14
Id 582,Item 5
Id 940,Item 49
Id 991,Item 13
Id 947,Item 41
Id 934,Item 76
Id 457,Item 57
Id 800,Item 32
Id 900,Item 75
Id 340,Item 33
Id 538,Item 23
Id 591,Item 1
Id 606,Item 80
Id 727,Item 34
Id 950,Item 11
Id 485,Item 9
Id 660,Item 76
Id 173,Item 8
Id 287,Item 57
Id 566,Item 9
Id 47,Item 15
Id 978,Item 17
Id 788,Item 34
Id 354,Item 28
Id 398,Item 20
Id 232,Item 32
Id 251,Item 10
Id 105,Item 73
Id 138,Item 55
Id 506,Item 74
Id 305,Item 22
Id 596,Item 8
Id 240,Item 5
Id 527,Item 12
Id 652,Item 32
Id 396,Item 70
Id 18,Item 70
Id 49,Item 30
Id 429,Item 66
Id 638,Item 57
Id 215,Item 28
Id 863,Item 28
Id 15,Item 28
Id 753,Item 24
Id 527,Item 1
Id 597,Item 55
Id 270,Item 4
Id 206,Item 2
Id 668,Item 40
Id 878,Item 6
Id 781,Item 42
Id 173,Item 47
Id 735,Item 2
Id 994,Item 67
Id 411,Item 22
Id 353,Item 44
Id 949,Item 30
Id 124,Item 2
Id 624,Item 58
Id 530,Item 14
Id 718,Item 33
Id 677,Item 57
Id 156,Item 57
Id 830,Item 34
Id 747,Item 19
Id 34,Item 70
Id 85,Item 60
Id 742,Item 7
Id 264,Item 66
Id 837,Item 69
Id 130,Item 57
Id 749,Item 2
Id 900,Item 9
Id 171,Item 32
Id 839,Item 61
Id 152,Item 40
Id 273,Item 49
Id 436,Item 71
Id 453,Item 73
Id 2,Item 23
Id 810,Item 28
Id 37,Item 60
Id 970,Item 55
Id 990,Item 12
Id 15,Item 7
Id 216,Item 36
Id 670,Item 35
Id 261,Item 11
Id 158,Item 53
Id 745,Item 24
Id 477,Item 59
Id 990,Item 46
Id 107,Item 52
Id 114,Item 21
Id 235,Item 59
Id 818,Item 2
Id 416,Item 49
Id 376,Item 72
Id 56,Item 66
Id 320,Item 75
Id 228,Item 38
Id 365,Item 3
Id 205,Item 55
Id 540,Item 16
Id 695,Item 65
Id 944,Item 43
Id 4,Item 27
Id 533,Item 1
Id 685,Item 23
Id 869,Item 44
Id 192,Item 15
Id 678,Item 37
Id 556,Item 44
Id 539,Item 60
Id 573,Item 14
Id 203,Item 68
Id 534,Item 26
Id 741,Item 11
Id 448,Item 15
Id 789,Item 31
Id 617,Item 57
Id 632,Item 21
Id 626,Item 47
Id 362,Item 51
Id 600,Item 29
Id 7,Item 3
Id 388,Item 74
Id 293,Item 77
Id 46,Item 71
Id 218,Item 34
Id 19,Item 60
Id 370,Item 48
Id 577,Item 71
Id 371,Item 45
Id 118,Item 40
Id 547,Item 33
Id 156,Item 37
Id 127,Item 44
Id 518,Item 80
Id 387,Item 56
Id 598,Item 45
Id 580,Item 58
Id 568,Item 26
Id 208,Item 38
Id 818,Item 64
Id 797,Item 56
Id 666,Item 23
Id 93,Item 9
Id 109,Item 79
Id 527,Item 66
Id 238,Item 38
Id 544,Item 24
Id 915,Item 4
Id 868,Item 62
Id 300,Item 21
Id 475,Item 38
Id 791,Item 68
Id 304,Item 38
Id 176,Item 14
Id 737,Item 12
Id 516,Item 73
Id 46,Item 30
Id 96,Item 4
Id 129,Item 19
Id 511,Item 60
Id 840,Item 26
Id 406,Item 70
Id 142,Item 1
Id 969,Item 54
Id 52,Item 34
Id 611,Item 19
Id 361,Item 56
Id 362,Item 46
Id 563,Item 76
Id 595,Item 5
Id 538,Item 14
Id 686,Item 57
Id 815,Item 42
Id 882,Item 36
Id 441,Item 15
Id 586,Item 5
Id 809,Item 36
Id 213,Item 34
Id 746,Item 18
Id 390,Item 15
Id 369,Item 4
Id 811,Item 21
Id 373,Item 58
Id 615,Item 50
Id 713,Item 8
Id 184,Item 43
Id 137,Item 8
Id 111,Item 12
Id 339,Item 49
Id 517,Item 75
Id 396,Item 76
Id 245,Item 54
Id 102,Item 27
Id 845,Item 7
Id 48,Item 32
Id 923,Item 46
Id 627,Item 15
Id 16,Item 12
Id 991,Item 46
Id 886,Item 31
Id 370,Item 39
Id 388,Item 44
Id 576,Item 55
Id 314,Item 54
Id 275,Item 14
Id 169,Item 32
Id 411,Item 60
Id 748,Item 32
Id 409,Item 58
Id 474,Item 11
Id 590,Item 36
Id 725,Item 28
Id 927,Item 19
Id 772,Item 64
Id 539,Item 3
Id 688,Item 78
Id 41,Item 71
Id 727,Item 10
Id 462,Item 54
Id 758,Item 29
Id 749,Item 9
Id 68,Item 2
Id 962,Item 6
Id 446,Item 75
Id 102,Item 53
Id 407,Item 71
Id 267,Item 3
Id 677,Item 5
Id 909,Item 6
Id 243,Item 68
Id 397,Item 8
Id 968,Item 36
Id 465,Item 64
Id 92,Item 27
Id 604,Item 50
Id 376,Item 40
Id 259,Item 70
Id 250,Item 14
Id 440,Item 9
Id 57,Item 27
Id 273,Item 64
Id 789,Item 49
Id 318,Item 58
Id 724,Item 20
Id 33,Item 72
Id 383,Item 3
Id 801,Item 77
Id 907,Item 12
Id 78,Item 58
Id 805,Item 66
Id 30,Item 23
Id 915,Item 74
Id 93,Item 70
Id 574,Item 75
Id 660,Item 22
Id 1000,Item 46
Id 101,Item 29
Id 496,Item 16
Id 866,Item 80
Id 524,Item 62
Id 871,Item 69
Id 328,Item 74
Id 721,Item 50
Id 137,Item 80
Id 642,Item 76
Id 698,Item 65
Id 823,Item 19
Id 628,Item 1
Id 116,Item 57
Id 820,Item 8
Id 108,Item 10
Id 717,Item 3
Id 468,Item 21
Id 178,Item 2
Id 337,Item 23
Id 363,Item 20
Id 629,Item 11
Id 226,Item 76
Id 429,Item 71
Id 422,Item 66
Id 619,Item 74
Id 789,Item 67
Id 890,Item 68
Id 402,Item 11
Id 712,Item 80
Id 455,Item 45
Id 841,Item 25
Id 721,Item 6
Id 863,Item 22
Id 334,Item 53
Id 95,Item 15
Id 590,Item 39
Id 202,Item 71
Id 621,Item 22
Id 680,Item 3
Id 701,Item 46
Id 464,Item 23
Id 724,Item 80
Id 366,Item 74
Id 582,Item 60
Id 776,Item 32
Id 418,Item 56
Id 891,Item 47
Id 750,Item 65
Id 314,Item 79
Id 589,Item 5
Id 308,Item 57
Id 593,Item 58
Id 664,Item 39
Id 920,Item 69
Id 998,Item 73
Id 238,Item 59
Id 325,Item 39
Id 112,Item 10
Id 82,Item 55
Id 975,Item 39
Id 263,Item 51
Id 615,Item 15
Id 131,Item 16
Id 957,Item 49
Id 936,Item 73
Id 109,Item 53
Id 729,Item 79
Id 644,Item 41
Id 909,Item 75
Id 328,Item 29
Id 954,Item 77
Id 86,Item 29
Id 645,Item 24
Id 630,Item 3
Id 812,Item 71
Id 729,Item 62
Id 559,Item 50
Id 908,Item 50
Id 936,Item 23
Id 739,Item 77
Id 811,Item 73
Id 256,Item 46
Id 467,Item 45
Id 268,Item 3
Id 858,Item 52
Id 499,Item 31
Id 299,Item 49
Id 824,Item 60
Id 540,Item 49
Id 881,Item 76
Id 286,Item 43
Id 37,Item 47
Id 755,Item 20
Id 539,Item 47
Id 132,Item 24
Id 568,Item 5
Id 868,Item 77
Id 810,Item 47
Id 802,Item 17
Id 302,Item 74
Id 937,Item 56
Id 941,Item 9
Id 834,Item 52
Id 144,Item 53
Id 542,Item 46
Id 454,Item 27
Id 5,Item 63
Id 560,Item 77
Id 42,Item 15
Id 446,Item 38
Id 860,Item 9
Id 892,Item 69
Id 766,Item 48
Id 139,Item 69
Id 332,Item 20
Id 778,Item 59
Id 143,Item 53
Id 357,Item 30
Id 971,Item 3
Id 596,Item 79
Id 320,Item 21
Id 29,Item 53
Id 146,Item 28
Id 414,Item 60
Id 685,Item 52
Id 734,Item 53
Id 250,Item 38
Id 41,Item 69
Id 906,Item 47
Id 419,Item 9
Id 382,Item 79
Id 476,Item 11
Id 875,Item 45
Id 575,Item 58
Id 211,Item 34
Id 409,Item 75
Id 601,Item 46
Id 330,Item 20
Id 981,Item 41
Id 380,Item 5
Id 138,Item 35
Id 928,Item 32
Id 206,Item 66
Id 977,Item 1
Id 614,Item 76
Id 232,Item 26
Id 467,Item 77
Id 311,Item 56
Id 990,Item 16
Id 570,Item 6
Id 476,Item 13
Id 505,Item 66
Id 827,Item 64
Id 481,Item 24
Id 527,Item 76
Id 783,Item 9
Id 360,Item 8
Id 173,Item 23
Id 9,Item 55
Id 443,Item 15
Id 515,Item 47
Id 923,Item 34
Id 35,Item 67
Id 808,Item 52
Id 587,Item 34
Id 389,Item 53
Id 457,Item 44
Id 264,Item 47
Id 150,Item 67
Id 937,Item 54
Id 6,Item 66
Id 144,Item 72
Id 922,Item 71
Id 921,Item 5
Id 236,Item 23
Id 1000,Item 27
Id 333,Item 29
Id 525,Item 52
Id 917,Item 56
Id 611,Item 11
Id 377,Item 53
Id 454,Item 22
Id 287,Item 52
Id 285,Item 41
Id 80,Item 15
Id 661,Item 46
Id 107,Item 74
Id 602,Item 15
Id 964,Item 37
Id 98,Item 80
Id 443,Item 34
Id 357,Item 23
Id 177,Item 14
Id 882,Item 14
Id 314,Item 13
Id 525,Item 73
Id 79,Item 72
Id 393,Item 56
Id 333,Item 62
Id 849,Item 70
Id 586,Item 14
Id 614,Item 43
Id 175,Item 57
Id 234,Item 78
Id 838,Item 29
Id 247,Item 66
Id 239,Item 53
Id 725,Item 47
Id 733,Item 44
Id 252,Item 79
Id 629,Item 58
Id 565,Item 14
Id 894,Item 29
Id 347,Item 60
Id 360,Item 15
Id 353,Item 21
Id 612,Item 54
Id 406,Item 64
Id 890,Item 79
Id 170,Item 3
Id 484,Item 5
Id 61,Item 44
Id 241,Item 23
Id 427,Item 41
Id 550,Item 1
Id 591,Item 24
Id 209,Item 64
Id 401,Item 10
Id 216,Item 78
Id 848,Item 21
Id 459,Item 31
Id 462,Item 60
Id 40,Item 42
Id 237,Item 29
Id 207,Item 53
Id 917,Item 67
Id 601,Item 64
Id 988,Item 73
Id 704,Item 20
Id 139,Item 30
Id 371,Item 31
Id 396,Item 27
Id 656,Item 47
Id 616,Item 41
Id 408,Item 43
Id 651,Item 50
Id 983,Item 10
Id 343,Item 80
Id 946,Item 67
Id 469,Item 34
Id 277,Item 80
Id 117,Item 46
Id 51,Item 3
Id 280,Item 23
Id 483,Item 67
Id 937,Item 19
Id 175,Item 18
Id 145,Item 44
Id 894,Item 60
Id 73,Item 24
Id 329,Item 32
Id 551,Item 75
Id 214,Item 73
Id 605,Item 38
Id 530,Item 24
Id 903,Item 33
Id 634,Item 54
Id 561,Item 4
Id 215,Item 26
Id 538,Item 18
Id 564,Item 26
Id 298,Item 66
Id 742,Item 80
Id 729,Item 4
Id 395,Item 20
Id 795,Item 10
Id 325,Item 71
Id 59,Item 42
Id 514,Item 17
Id 788,Item 39
Id 299,Item 23
Id 539,Item 58
Id 84,Item 61
Id 623,Item 41
Id 680,Item 46
Id 776,Item 24
Id 964,Item 9
Id 57,Item 24
Id 98,Item 3
Id 623,Item 15
Id 14,Item 39
Id 158,Item 60
Id 807,Item 20
Id 223,Item 2
Id 852,Item 37
Id 298,Item 74
Id 51,Item 67
Id 242,Item 72
Id 627,Item 12
Id 705,Item 21
Id 105,Item 10
Id 793,Item 40
Id 345,Item 16
Id 168,Item 5
Id 315,Item 66
Id 531,Item 41
Id 943,Item 41
Id 844,Item 60
Id 739,Item 26
Id 682,Item 9
Id 309,Item 28
Id 852,Item 50
Id 168,Item 17
Id 641,Item 21
Id 484,Item 75
Id 48,Item 11
Id 503,Item 56
Id 75,Item 15
Id 505,Item 77
Id 751,Item 67
Id 964,Item 13
Id 573,Item 77
Id 656,Item 3
Id 640,Item 54
Id 765,Item 12
Id 261,Item 21
Id 729,Item 80
Id 127,Item 9
Id 832,Item 74
Id 797,Item 37
Id 391,Item 33
Id 654,Item 1
Id 98,Item 63
Id 344,Item 54
Id 364,Item 3
Id 987,Item 3
Id 219,Item 68
Id 509,Item 73
Id 565,Item 56
Id 705,Item 78
Id 531,Item 4
Id 590,Item 75
Id 429,Item 37
Id 285,Item 58
Id 780,Item 52
Id 593,Item 18
Id 137,Item 40
Id 58,Item 3
Id 318,Item 3
Id 304,Item 19
Id 795,Item 43
Id 751,Item 30
Id 754,Item 80
Id 824,Item 5
Id 322,Item 28
Id 21,Item 76
Id 852,Item 44
Id 338,Item 33
Id 395,Item 48
Id 716,Item 59
Id 461,Item 80
Id 749,Item 59
Id 833,Item 24
Id 566,Item 55
Id 281,Item 59
Id 457,Item 3
Id 34,Item 80
Id 570,Item 58
Id 829,Item 67
Id 676,Item 65
Id 972,Item 23
Id 641,Item 62
Id 130,Item 22
Id 724,Item 17
Id 132,Item 55
Id 492,Item 31
Id 845,Item 21
Id 76,Item 71
Id 876,Item 71
Id 368,Item 1
Id 138,Item 27
Id 629,Item 55
Id 484,Item 42
Id 187,Item 18
Id 11,Item 30
Id 349,Item 56
Id 573,Item 48
Id 106,Item 71
Id 439,Item 23
Id 952,Item 41
Id 785,Item 59
Id 766,Item 2
Id 342,Item 31
Id 317,Item 65
Id 539,Item 38
Id 407,Item 45
Id 39,Item 28
Id 596,Item 38
Id 462,Item 5
Id 237,Item 36
Id 85,Item 2
Id 564,Item 19
Id 40,Item 58
Id 332,Item 61
Id 966,Item 47
Id 558,Item 48
Id 635,Item 66
Id 142,Item 36
Id 224,Item 51
Id 101,Item 66
Id 535,Item 26
Id 164,Item 76
Id 318,Item 22
Id 566,Item 14
Id 131,Item 57
Id 559,Item 55
Id 243,Item 47
Id 528,Item 32
Id 317,Item 30
Id 212,Item 43
Id 504,Item 14
Id 300,Item 58
Id 953,Item 73
Id 703,Item 19
Id 820,Item 23
Id 325,Item 65
Id 304,Item 59
Id 786,Item 7
Id 72,Item 36
Id 624,Item 74
Id 168,Item 58
Id 181,Item 52
Id 72,Item 77
Id 723,Item 5
Id 734,Item 52
Id 373,Item 55
Id 460,Item 78
Id 308,Item 48
Id 914,Item 19
Id 562,Item 19
Id 644,Item 37
Id 706,Item 59
Id 19,Item 29
Id 344,Item 80
Id 182,Item 39
Id 180,Item 34
Id 363,Item 80
Id 192,Item 37
Id 271,Item 11
Id 920,Item 1
Id 171,Item 12
Id 431,Item 71
Id 986,Item 71
Id 593,Item 63
Id 382,Item 72
Id 715,Item 22
Id 122,Item 40
Id 118,Item 58
Id 709,Item 10
Id 555,Item 6
Id 286,Item 11
Id 436,Item 18
Id 855,Item 75
Id 219,Item 4
Id 758,Item 24
Id 297,Item 66
Id 404,Item 37
Id 254,Item 12
Id 356,Item 57
Id 940,Item 23
Id 261,Item 73
Id 62,Item 66
Id 317,Item 30
Id 277,Item 32
Id 952,Item 61
Id 329,Item 62
Id 234,Item 77
Id 243,Item 53
Id 106,Item 29
Id 510,Item 69
Id 861,Item 28
Id 644,Item 40
Id 132,Item 65
Id 588,Item 59
Id 109,Item 2
Id 907,Item 49
Id 887,Item 45
Id 6,Item 31
Id 710,Item 7
Id 975,Item 31
Id 739,Item 30
Id 819,Item 23
Id 546,Item 51
Id 753,Item 73
Id 196,Item 30
Id 889,Item 32
Id 700,Item 55
Id 351,Item 60
Id 539,Item 74
Id 133,Item 57
Id 48,Item 42
Id 244,Item 1
Id 666,Item 39
Id 901,Item 30
Id 679,Item 70
Id 327,Item 75
Id 19,Item 33
Id 817,Item 36
Id 109,Item 35
Id 749,Item 69
Id 265,Item 60
Id 168,Item 46
Id 101,Item 76
Id 358,Item 55
Id 128,Item 62
Id 477,Item 6
Id 34,Item 77
Id 285,Item 64
Id 259,Item 34
Id 614,Item 38
Id 60,Item 65
Id 26,Item 61
Id 34,Item 35
Id 354,Item 44
Id 298,Item 55
Id 870,Item 13
Id 547,Item 14
Id 304,Item 54
Id 622,Item 13
Id 182,Item 76
Id 923,Item 17
Id 498,Item 71
Id 354,Item 62
Id 628,Item 50
Id 839,Item 2
Id 171,Item 70
Id 342,Item 59
Id 445,Item 43
Id 978,Item 15
Id 296,Item 76
Id 193,Item 32
Id 54,Item 51
Id 90,Item 47
Id 810,Item 68
Id 457,Item 24
Id 712,Item 1
Id 475,Item 8
Id 141,Item 62
Id 761,Item 66
Id 208,Item 72
Id 563,Item 17
Id 508,Item 57
Id 411,Item 64
Id 113,Item 76
Id 130,Item 5
Id 223,Item 34
Id 919,Item 25
Id 342,Item 25
Id 244,Item 26
Id 866,Item 12
Id 238,Item 68
Id 652,Item 37
Id 504,Item 17
Id 117,Item 57
Id 680,Item 21
Id 969,Item 49
Id 495,Item 37
Id 932,Item 67
Id 141,Item 5
Id 98,Item 67
Id 838,Item 5
Id 873,Item 75
Id 906,Item 30
Id 286,Item 18
Id 370,Item 31
Id 728,Item 46
Id 194,Item 62
Id 643,Item 40
Id 573,Item 59
Id 16,Item 13
Id 961,Item 27
Id 916,Item 30
Id 554,Item 78
Id 270,Item 38
Id 816,Item 8
Id 745,Item 2
Id 570,Item 59
Id 345,Item 39
Id 537,Item 15
Id 583,Item 65
Id 768,Item 18
Id 590,Item 69
Id 939,Item 77
Id 25,Item 52
Id 93,Item 15
Id 125,Item 6
Id 548,Item 8
Id 946,Item 61
Id 368,Item 74
Id 821,Item 50
Id 763,Item 32
Id 932,Item 16
Id 122,Item 24
Id 160,Item 40
Id 298,Item 58
Id 37,Item 26
Id 332,Item 44
Id 948,Item 76
Id 486,Item 69
Id 398,Item 34
Id 632,Item 72
Id 746,Item 63
Id 457,Item 5
Id 77,Item 11
Id 689,Item 48
Id 611,Item 66
Id 115,Item 36
Id 912,Item 4
Id 627,Item 21
Id 525,Item 55
Id 259,Item 67
Id 494,Item 7
Id 665,Item 12
Id 707,Item 25
Id 287,Item 66
Id 162,Item 21
Id 432,Item 72
Id 458,Item 64
Id 279,Item 69
Id 631,Item 47
Id 225,Item 26
Id 458,Item 46
Id 318,Item 28
Id 337,Item 31
Id 231,Item 14
Id 103,Item 67
Id 812,Item 18
Id 21,Item 75
Id 916,Item 42
Id 144,Item 64
Id 613,Item 3
Id 338,Item 35
Id 835,Item 78
Id 209,Item 74
Id 59,Item 42
Id 452,Item 73
Id 590,Item 57
Id 227,Item 9
Id 176,Item 63
Id 507,Item 17
Id 185,Item 32
Id 161,Item 49
Id 398,Item 74
Id 943,Item 47
Id 847,Item 57
Id 432,Item 15
Id 344,Item 30
Id 20,Item 9
Id 663,Item 25
Id 767,Item 28
Id 393,Item 70
Id 628,Item 58
Id 704,Item 8
Id 244,Item 56
Id 51,Item 52
Id 294,Item 54
Id 999,Item 44
Id 933,Item 25
Id 779,Item 55
Id 57,Item 25
Id 93,Item 70
Id 268,Item 9
Id 875,Item 52
Id 774,Item 60
Id 90,Item 9
Id 443,Item 61
Id 352,Item 39
Id 991,Item 39
Id 749,Item 13
Id 368,Item 19
Id 470,Item 66
Id 106,Item 57
Id 627,Item 77
Id 851,Item 9
Id 904,Item 62
Id 211,Item 68
Id 519,Item 3
Id 673,Item 49
Id 411,Item 75
Id 168,Item 24
Id 962,Item 77
Id 305,Item 13
Id 908,Item 23
Id 409,Item 47
Id 427,Item 12
Id 866,Item 13
Id 468,Item 12
Id 929,Item 54
Id 694,Item 18
Id 980,Item 3
Id 881,Item 19
Id 897,Item 77
Id 390,Item 30
Id 952,Item 49
Id 994,Item 53
Id 326,Item 31
Id 380,Item 5
Id 261,Item 50
Id 758,Item 72
Id 25,Item 60
Id 299,Item 26
Id 520,Item 8
Id 72,Item 14
Id 371,Item 43
Id 98,Item 58
Id 588,Item 17
Id 946,Item 21
Id 765,Item 30
Id 987,Item 6
Id 597,Item 44
Id 995,Item 5
Id 439,Item 6
Id 293,Item 67
Id 678,Item 36
Id 137,Item 65
Id 601,Item 31
Id 291,Item 67
Id 461,Item 18
Id 317,Item 80
Id 570,Item 19
Id 896,Item 9
Id 527,Item 58
Id 884,Item 35
Id 94,Item 66
Id 697,Item 5
Id 254,Item 25
Id 160,Item 53
Id 643,Item 31
Id 233,Item 31
Id 104,Item 40
Id 690,Item 79
Id 333,Item 75
Id 569,Item 5
Id 34,Item 27
Id 888,Item 5
Id 34,Item 64
Id 531,Item 5
Id 158,Item 48
Id 142,Item 40
Id 746,Item 62
Id 470,Item 61
Id 713,Item 7
Id 635,Item 29
Id 421,Item 32
Id 113,Item 37
Id 415,Item 80
Id 704,Item 79
Id 730,Item 39
Id 924,Item 78
Id 388,Item 36
Id 240,Item 80
Id 8,Item 64
Id 709,Item 6
Id 688,Item 80
Id 530,Item 21
Id 97,Item 71
Id 21,Item 71
Id 284,Item 49
Id 952,Item 36
Id 358,Item 49
Id 479,Item 64
Id 663,Item 58
Id 298,Item 27
Id 858,Item 37
Id 320,Item 49
Id 998,Item 48
Id 557,Item 1
Id 240,Item 44
Id 962,Item 31
Id 309,Item 5
Id 935,Item 9
Id 229,Item 61
Id 210,Item 1
Id 242,Item 64
Id 361,Item 18
Id 376,Item 74
Id 240,Item 53
Id 804,Item 47
Id 283,Item 71
Id 873,Item 52
Id 785,Item 64
Id 810,Item 10
Id 188,Item 37
Id 763,Item 18
Id 158,Item 2
Id 984,Item 18
Id 585,Item 52
Id 87,Item 9
Id 883,Item 52
Id 414,Item 27
Id 66,Item 26
Id 538,Item 8
Id 503,Item 76
Id 498,Item 43
Id 170,Item 49
Id 413,Item 13
Id 782,Item 28
Id 213,Item 54
Id 766,Item 49
Id 445,Item 75
Id 832,Item 10
Id 854,Item 30
Id 426,Item 59
Id 64,Item 79
Id 429,Item 75
Id 318,Item 3
Id 550,Item 69
Id 738,Item 44
Id 234,Item 77
Id 377,Item 30
Id 369,Item 20
Id 329,Item 54
Id 715,Item 28
Id 880,Item 34
Id 615,Item 35
Id 103,Item 65
Id 695,Item 71
Id 580,Item 46
Id 12,Item 2
Id 32,Item 10
Id 640,Item 22
Id 379,Item 6
Id 892,Item 73
Id 40,Item 70
Id 777,Item 42
Id 890,Item 56
Id 984,Item 72
Id 789,Item 77
Id 939,Item 26
Id 788,Item 40
Id 209,Item 8
Id 849,Item 53
Id 864,Item 79
Id 88,Item 41
Id 229,Item 52
Id 593,Item 34
Id 922,Item 41
Id 39,Item 15
Id 678,Item 61
Id 846,Item 62
Id 269,Item 64
Id 979,Item 64
Id 559,Item 3
Id 219,Item 12
Id 725,Item 53
Id 853,Item 20
Id 257,Item 58
Id 331,Item 57
Id 533,Item 18
Id 251,Item 28
Id 849,Item 44
Id 910,Item 31
Id 722,Item 67
Id 839,Item 2
Id 677,Item 52
Id 642,Item 57
Id 806,Item 35
Id 943,Item 5
Id 265,Item 31
Id 390,Item 44
Id 408,Item 14
Id 848,Item 68
Id 476,Item 77
Id 464,Item 71
Id 319,Item 76
Id 949,Item 49
Id 180,Item 26
Id 45,Item 79
Id 470,Item 56
Id 478,Item 14
Id 318,Item 28
