status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
527750833927938_1178283332208015,"Congratulations to Nancy Monical, the Elementary Band Instructor and our Associate Director of Bands here at MHS was selected as the 2016-2017 KMEA North Central Outstanding High School Music Teacher of the Year!!! Congrats Nancy!!",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/1178283332208015/?type=3,2017-01-05 10:43:37,98,4,1
527750833927938_1177705585599123,"Welcome back everyone.  The following are a few reminders as you prepare to return to school tomorrow.  

-MHS will be on our 7 period schedule for this Thursday and Friday. 

-Review your 2nd semester schedule and have it on hand, if needed, before coming to school tomorrow.  The first day back from winter break is always a little hectic.  Our ability to print out individual schedules will be very limited. 

-If there is a need to alter your schedule sign up in the counseling office to meet with your grade-level counselor.  Plan on attending the classes that are on your current schedule until you meet with your counselor and your schedule is changed.  If you do not have a class in a particular period, go to the counseling office during that time.  

-By the end of this week, 1st semester grades will be transcribed, and we will be ready to send transcripts out per requests. 

Wishing everyone a great start to the Spring semester, 

Michael Dorst 
Assistant Principal 
michaeld@usd383.org",,status,,2017-01-04 14:23:39,5,0,3
527750833927938_1166116750091340,"Our office will be closed December 21st-January 3rd, and classes resume on January 5th.  Have a happy & safe winter break!",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/1166116750091340/?type=3,2016-12-20 10:36:49,4,0,0
527750833927938_1165388030164212,**Anyone interested in high school off-season baseball conditioning should pick up the paperwork in the Athletic Directors office**,,status,,2016-12-19 09:18:08,0,0,0
527750833927938_1163304790372536,"JV Wrestling in Council Grove has been cancelled. 
 
Mike Marsh, AD",,status,,2016-12-16 15:02:59,0,0,0
527750833927938_1163209897048692,"MHS Basketball Parents, Guardians, and Athletes –

Due to weather concerns tomorrow, including high winds, extremely low wind chill values, forecasted snow and the potential for drifting, the basketball games scheduled at Dodge City for Saturday December 17 have been postponed.

At this time, a tentative make-up date has been scheduled for Saturday February 11, 2017, but this is not yet finalized.

Mike Marsh, MHS AD",,status,,2016-12-16 12:24:36,2,0,0
527750833927938_1163069167062765,Our IPS class worked together to literally create this with their hands! (Look closely :)),Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/1163069167062765/?type=3,2016-12-16 09:11:50,27,1,1
527750833927938_1163062363730112,The Tribe Pride store will be open from 4:30-8:00PM at tonight’s basketball game against Junction City. Please visit us to purchase your MHS merchandise for the holidays or even for yourself. Can’t make it to the game? Email us at mhstribepride@gmail.com to arrange to visit us at school Monday or Tuesday.,,status,,2016-12-16 08:58:38,3,0,0
527750833927938_1162208650482150,"**ATTENTION SENIOR PARENTS**
Friday is the deadline for senior portraits and Public Display of Affection ads for the 2017 Blue M yearbook, and we’re having a PDA Ad Night to wrap up orders. Blue M staff will be in the MHS West Commons during the basketball games Friday to design your PDA ads for you. Bring your photos, message and payment and the students will take your order and design your ad for your approval while you watch the Indians basketball teams take on Junction City. Prices range from $50 to $275. New this year we have graphic icons to go in ads. You can still pick up ad forms outside of C107. Or email your PDA ad pictures and message or your senior portraits to mhsbluem@gmail.com and deliver ad payment to the MHS West office.",,status,,2016-12-15 09:43:56,0,0,2
527750833927938_1159371554099193,,Manhattan High School Counselors,link,https://www.facebook.com/MHScounselors/posts/1183892908385577,2016-12-12 09:37:33,2,0,0
527750833927938_1156653447704337,"It's taken me much too long to understand why choosing a team name such as the Indians is offensive. It is very simple to understand why one should not claim the title Blacks, Whites or Yellowskins. Now I get it. Best wishes in finding a new way to honor a respected coach. Perhaps you might select an animal that was special to his ancestors.",,status,,2016-12-09 10:15:49,0,0,0
527750833927938_1152221631480852,Just a reminder :),Manhattan-Ogden USD 383,photo,https://www.facebook.com/USD383/photos/a.308442579273796.71669.308060219312032/1147154785402567/?type=3,2016-12-05 12:37:30,1,0,0
527750833927938_1148163551886660,Congratulations to student Angelica Vazquez & teacher Ann Lee on winning Carlos O'Kelly's Student & Teacher of the Month!!!,Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/1148163551886660/?type=3,2016-12-01 12:17:02,10,0,0
527750833927938_1146974435338905,"**PARENTS OF UPCOMING GRADUATES**
If you are interested in purchasing an Ad for your graduate, the deadline to do so is December 16th. The form to fill out is below. Bring on the baby pics!",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/1146974435338905/?type=3,2016-11-30 10:39:04,0,0,0
527750833927938_1145603148809367,,Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/1145603148809367/?type=3,2016-11-29 10:04:59,1,0,1
527750833927938_1130332603669755,"MHS ONE ACT PLAY FESTIVAL
 
at MHS West Campus, The Black Box Theatre
Thursday and Friday, Dec. 8 & 9
7:00 pm
 
Tickets at the Door:
$5 Adults   $3  Students  (Donate a canned Food item to the Flinthills Breadbasket at the door and receive $1 OFF your ticket price)
 
Featuring TEN SHORT PLAYS, all directed by MHS Students, MOST written by MHS Students!
 
for more information:
 
Call MHS Theatre Director Linda Uthoff
at MHS:  587-2100, ext. 8196",,status,,2016-11-16 10:59:46,0,0,0
527750833927938_1130266717009677,"The meaning of ""Manhattan"" came from the Manhattan Indian tribe which lived in current day Manhattan Island, NY.  From these Indians it was referred to as island of the hills which they sold to the Dutch.........if MHS changes the name of the mascot, are we also going to have to start renaming our town (and cities, and counties, and states)?  Kansas is named after the Kansa Native American Indian tribe meant ""people of the wind!""",,status,,2016-11-16 09:18:19,0,0,0
527750833927938_1129447183758297,"The FIT Closet…

Is having a coat drive. Please bring donations to 1609 College Ave. “White House” to be shared with children in our school district.  Sizes 2T through Adult XXL needed. 

Donation hours:
Monday - 9am-12pm
Wednesday - 9am-12pm & 3pm-5:30pm
Thursday - 9am-12pm & 3pm-5:30pm",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/1129447183758297/?type=3,2016-11-15 09:57:40,7,0,10
527750833927938_1128725740497108,"Editors-in-Chief Angie Moss & David Fliter won Excellent in News Writing and Honorable Mention in Editorial Writing. Savannah Cherms won Superior for review writing, Superior is the highest honor given for write-off competitions. Congrats!!!",Photos from USD 383: Manhattan High School's post,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/1128724603830555/?type=3,2016-11-14 12:32:11,10,0,0
527750833927938_1128685880501094,,Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/1128685880501094/?type=3,2016-11-14 11:31:47,3,0,0
527750833927938_1128683013834714,"The Winter Sports Parent Night Meeting has been rescheduled due to the holiday vacation.  We have moved the meeting from November 21, 2016 to Tuesday, November 29, 2016 at 7:00 p.m. in the MHS North Gym.
 
Mike Marsh
Athletic Director",,status,,2016-11-14 11:28:03,0,0,0
527750833927938_1125578957478453,"MANHATTAN HIGH EAST/WEST CAMPUS
                             ACTIVITY BUS SCHEDULE
                          2016-2017 WINTER SPORTS

DROP OFF:
SWIM TEAM: STUDENTS FROM EAST CAMPUS NEED TO RIDE BUS #47 THAT LOADS ON 9TH STREET. THE BUS WILL THEN TRAVEL TO WEST CAMPUS NO LATER THAN 3:00PM. BUS WILL THEN TRAVEL TO KSU NATATORIUM TO DROP OFF STUDENTS FOR SWIM/DIVE PRACTICE.

BOWLING TEAM:  (BUS WILL START NOV. 29TH) STUDENTS FROM EAST CAMPUS NEED TO RIDE BUS #9 THAT LOADS ON POYNTZ AVE. AT EAST CAMPUS. BUS WILL THEN TRAVEL TO WEST CAMPUS NO LATER THAN 3:00PM. BUS WILL THEN TRAVEL TO THE BOWLING ALLEY. STUDENTS AT WEST CAMPUS WILL BE PICKED UP IN FRONT LOOP.
 
 9TH BOYS/GIRLS BASKETBALL,AND  WRESTLING : TAKE ANY 9TH OR 10TH STREET BUS IMMEDIATELY AFTER SCHOOL TO WEST CAMPUS.
 LOAD BUS NO LATER 2:55PM. 

*NOTE: STUDENTS WILL NEED TO PROVIDE THEIR OWN TRANSPORTATION HOME AFTER DAILY PRACTICES.",,status,,2016-11-11 09:17:48,2,0,0
527750833927938_1125576784145337,"MANHATTAN  HIGH  SCHOOL
WINTER SPORTS 1ST DAY PRACTICE TIME AND PLACE:
                                November 14, 2016

BOYS BASKETBALL PRACTICE – Varsity / JV 
 Monday, Nov.14th – 5:30 pm – 8:00 pm – South Gym MHSW
 

BOYS BASKETBALL PRACTICE – 9th Grade
 Monday Nov.14th – 3:15 pm – 5:30 pm – South Gym MHSW
  

GIRLS BASKETBALL PRACTICE – Varsity / JV 
 Monday Nov.14th – 3:15 pm – 6:00pm  – North Gym MHSW
 

GIRLS BASKETBALL PRACTICE – 9th Grade
 Monday Nov.14th – 6:00 pm – 8:00 pm – North Gym MHSW
 

WRESTLING
Monday November 14th – 3:15 pm-5:45pm – Fitness Center MHSW

BOYS SWIMMING / DIVING 
 Monday Nov. 14th – 3:30-5:45pm – KSU Natatorium
 Tuesday Nov. 15th – 3:30-5:30pm – KSU Natatorium
 

BOWLING BOYS/GIRLS JV/V:
 Tuesday – Friday Nov. 29 – Dec. 2 – 3:30-5:30pm
 @ Little Apple Lanes",,status,,2016-11-11 09:14:21,1,0,0
527750833927938_1123787437657605,"MHS Friends and Families,

You now have a Web site available in which to order MHS merchandise for a limited time. Proceeds go toward helping fund the MHS Business Professionals of America (BPA) club. The following link will direct you to the website:  http://coachsassistant.gtmsportswear.com/tribepride

Ordering deadline is midnight on Tuesday, November 15. Many of these items are sold also at our Tribe Pride Store during various school events.

Once you add your item(s) to your cart, you will need to log in or set up an account (if you’ve never ordered from this site). When ordering, in the blank, “Name of Person this order is for,” please write down your student’s name and district building. This will help us in delivery. The items should be delivered to MHS about three weeks after the ordering deadline, just in time for the holidays. Mrs. McCarthy’s Applied Business Development class will then sort and deliver the items to the student at school. But if the item is a gift for an MHS student, please make note of that in the “Name of Person this order is for” blank, and we will contact the parent instead of the student and arrange for you to pick it up. Please leave a reliable phone number.

All orders are final. Please be aware of the upcoming meeting on November 30 regarding the possible alterations to the Manhattan High mascot. BPA appreciates your patronage.

Paige McCarthy, Manhattan High Business Teacher
Business Professionals of America Advisor
paigem@usd383.org",Locker Room,link,http://coachsassistant.gtmsportswear.com/tribepride,2016-11-09 10:16:51,3,1,3
527750833927938_1122146951154987,"**FROM THE ATHLETIC OFFICE**

Winter sports first practice is on Nov 14, 2016.  You must have your school physical and athletic packet turned in if you plan to participate in any winter athletic events during the 2016-2017 school year.  Please submit the completed physical along with the athletic packet to the athletic office (room C-103) at the West Campus.  If you plan to take part in any winter sport, the physical along with the athletic packet must be turned in no later than November 11, 2016 so that there is no delay in practice.  The athletic packets are on line and can be picked up from the athletic office.  Please remember to turn in everything together.",,status,,2016-11-07 16:06:27,0,0,0
